MES;DIA_SEMANA;HORA;COD_PROVINCIA;COD_MUNICIPIO;ISLA;ZONA;ZONA_AGRUPADA;CARRETERA;KM;TIPO_VIA;TIPO_ACCIDENTE;NUDO;NUDO_INFO;CARRETERA_CRUCE;CONDICION_FIRME;CONDICION_ILUMINACION;CONDICION_METEO;CONDICION_NIEBLA;CONDICION_VIENTO;VISIB_RESTRINGIDA_POR;TRAZADO_PLANTA
6;4;8;8;8245;;1;1;B-20;18,6;2;4;1;999;;1;1;1;;;999;4
6;4;10;8;8200;;1;1;C-32;53,7;2;4;1;999;;1;1;1;;;999;4
6;4;14;8;8113;;1;1;C-55;28,5;3;3;1;999;;1;1;1;;;999;4
6;4;15;8;0;;1;1;AP-7;95,5;2;19;1;999;;1;1;1;;;999;4
6;4;18;8;0;;1;1;C-55;24;6;19;1;999;;1;1;1;;;999;4
6;4;17;8;8211;;1;1;B-23;6,8;2;4;1;999;;1;1;1;;;999;4
6;4;20;8;8054;;1;1;A-2;593;3;9;2;4;;8;1;1;;;999;4
6;4;20;8;8073;;3;2;No inventariada;;14;2;2;4;;1;1;1;;;17;998
6;4;18;8;8073;;3;2;No inventariada;;14;9;2;2;;8;1;1;;;17;998
6;4;14;8;8073;;3;2;No inventariada;;14;9;2;4;;1;1;1;;;17;998
5;4;22;8;8089;;3;2;No inventariada;;14;2;2;1;;1;4;1;;;17;998
5;7;7;8;8307;;3;2;No inventariada;;14;2;2;1;;1;1;1;;;17;998
6;3;17;8;8301;;2;2;C-245;7,4;14;2;1;999;;1;1;1;;;17;4
5;3;7;8;8030;;3;2;No inventariada;;14;6;1;999;;1;1;1;;;17;998
5;2;23;8;8089;;3;2;No inventariada;;14;2;2;1;;1;4;1;;;17;998
6;4;17;8;8245;;2;2;BV-5001;4,8;14;4;1;999;;1;1;1;;;17;4
4;5;19;8;8284;;3;2;No inventariada;;14;1;1;999;;1;1;1;;;17;998
4;2;7;8;8023;;3;2;No inventariada;;14;1;1;999;;1;1;1;;;17;998
6;3;16;8;8285;;3;2;No inventariada;;14;2;1;999;;1;1;1;;;17;998
5;4;18;8;8015;;3;2;No inventariada;;14;3;2;4;;1;1;1;;;17;998
2;1;16;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
3;1;18;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
3;4;17;8;8101;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
3;4;8;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
4;2;10;8;8101;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
4;2;10;8;8101;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
5;5;12;8;8101;;3;2;No inventariada;;14;9;2;1;;1;1;1;;;17;998
4;4;0;8;8101;;3;2;No inventariada;;14;9;1;999;;1;4;1;;;17;998
4;5;12;8;8101;;3;2;No inventariada;;14;9;2;1;;1;1;1;;;17;998
5;2;7;8;8101;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
5;3;17;8;8217;;1;1;A-2;607,5;3;3;1;999;;1;1;1;;;999;4
5;4;7;8;0;;2;2;N-340;1226;6;4;2;2;;1;1;1;;;999;4
6;3;20;8;0;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;999;998
6;4;10;8;8279;;1;1;N-150;15;6;2;2;4;;1;1;1;;;999;4
6;4;13;8;8105;;1;1;C-17;9,8;6;9;1;999;;1;1;1;;;999;4
6;4;15;8;8019;;1;1;C-58;0;2;3;1;999;;1;1;1;;;999;4
6;4;17;8;8009;;1;1;C-32;99,8;2;4;1;999;;1;1;1;;;999;4
6;5;6;8;0;;1;1;N-340;1219;6;8;1;999;;1;1;1;;;17;4
6;5;7;8;8118;;2;2;N-2;634,8;6;9;2;2;;1;1;1;;;999;4
6;5;14;8;0;;1;1;BP-2121;2,5;6;4;2;2;;1;1;1;;;999;4
6;5;14;8;8181;;1;1;AP-7;127,1;2;4;1;999;;1;1;1;;;999;4
6;5;16;8;8184;;2;2;C-243c;10,6;6;20;1;999;;1;1;1;;;17;4
6;5;16;8;8112;;1;1;C-37;152,4;6;3;1;999;;1;1;1;;;999;4
6;5;16;8;8238;;1;1;C-58;13;2;4;1;999;;1;1;1;;;999;4
6;5;17;8;0;;1;1;C-55;60,3;6;4;1;999;;1;4;1;;;999;4
6;5;21;8;0;;3;2;No inventariada;;14;1;2;2;;1;2;1;;;999;998
6;5;12;8;8073;;3;2;No inventariada;;14;2;2;;;1;1;1;;;17;998
6;5;16;8;8298;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
6;5;15;8;8101;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
5;1;9;8;8101;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
4;1;8;8;8101;;3;2;No inventariada;;14;9;2;1;;1;1;1;;;17;998
6;5;17;8;8285;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
4;6;10;8;8101;;3;2;No inventariada;;14;7;2;1;;1;1;1;;;17;998
5;2;16;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
5;4;16;8;8101;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
5;3;18;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
5;7;11;8;8101;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
4;6;2;8;8101;;3;2;No inventariada;;14;9;2;1;;1;4;1;;;17;998
5;1;10;8;8101;;3;2;No inventariada;;14;9;2;1;;1;1;1;;;17;998
5;2;20;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
5;6;20;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
5;2;19;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
6;4;17;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
5;4;15;8;8101;;3;2;No inventariada;;14;3;2;1;;1;1;1;;;17;998
5;4;21;8;8101;;3;2;No inventariada;;14;9;1;999;;1;4;1;;;17;998
5;2;14;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
6;1;23;8;8101;;3;2;No inventariada;;14;9;2;1;;1;1;1;;;17;998
6;2;15;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
5;5;4;8;8101;;3;2;No inventariada;;14;9;1;999;;1;4;1;;;17;998
5;5;15;8;8101;;3;2;No inventariada;;14;19;1;999;;1;1;1;;;17;998
5;5;21;8;8101;;3;2;No inventariada;;14;3;2;1;;1;4;1;;;17;998
6;3;0;8;8101;;3;2;No inventariada;;14;2;1;999;;1;4;1;;;17;998
6;1;10;8;8101;;3;2;No inventariada;;14;4;2;1;;1;1;1;;;17;998
6;2;8;8;8101;;3;2;No inventariada;;14;3;2;1;;1;1;1;;;17;998
6;6;7;8;8073;;3;2;No inventariada;;14;19;2;4;;1;1;1;;;17;998
6;5;18;8;8073;;3;2;No inventariada;;14;2;2;1;;1;1;1;;;17;998
5;7;7;8;8194;;1;1;B-10;3,7;3;4;2;;;1;1;1;;;999;4
6;6;8;8;8056;;1;1;C-32;45,8;2;4;1;999;;1;1;1;;;999;4
6;6;8;8;0;;1;1;C-55;17,1;6;2;1;999;;1;1;1;;;999;4
6;6;10;8;0;;1;1;BV-1229;2,7;6;9;1;999;;1;1;1;;;999;4
6;6;8;8;0;;2;2;B-520;3;6;19;1;999;;1;1;1;;;999;4
6;6;10;8;8091;;1;1;AP-7;175;2;3;1;999;;1;1;1;;;17;1
6;6;10;8;8181;;1;1;C-352;19,9;3;4;2;;;1;1;1;;;999;4
6;6;13;8;8184;;1;1;C-1413a;14;6;4;2;4;;1;1;1;;;999;4
6;6;13;8;8305;;1;1;AP-7;199;2;4;1;999;;1;1;1;;;999;4
6;6;15;8;0;;1;1;BP-1103;1,9;6;19;1;999;;1;1;1;;;999;4
6;6;20;8;0;;1;1;BV-5201;0,1;6;9;1;999;;1;1;1;;;999;4
6;7;1;8;0;;1;1;BP-2151;14,1;6;8;1;999;;1;6;1;;;999;4
6;3;12;8;8015;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
6;5;19;8;8298;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
6;6;20;8;8298;;3;2;No inventariada;;14;2;1;999;;1;2;1;;;17;998
6;4;8;8;8252;;3;2;No inventariada;;14;2;2;4;;1;1;1;;;17;998
5;3;15;8;8252;;3;2;No inventariada;;14;2;2;4;;1;1;1;;;17;998
5;2;13;8;8252;;3;2;No inventariada;;14;19;1;999;;1;1;1;;;17;998
5;6;23;8;8252;;3;2;No inventariada;;14;2;1;999;;1;4;1;;;17;998
5;5;16;8;8252;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
5;3;16;8;8252;;3;2;No inventariada;;14;2;1;999;;1;1;1;;;17;998
5;2;15;8;8252;;3;2;No inventariada;;14;18;1;999;;3;1;1;;;17;998
5;3;17;8;8252;;3;2;No inventariada;;14;4;2;4;;1;1;1;;;17;998
5;4;11;8;8252;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
5;4;5;8;8252;;3;2;No inventariada;;14;2;2;4;;1;4;1;;;17;998
4;5;7;8;8252;;3;2;No inventariada;;14;2;2;2;;1;1;1;;;17;998
4;4;14;8;8252;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
3;1;14;8;8252;;3;2;No inventariada;;14;4;2;2;;1;1;1;;;17;998
5;2;5;8;8187;;3;2;No inventariada;;14;20;1;999;;1;1;1;;;17;998
5;2;19;8;8180;;3;2;No inventariada;;14;4;2;4;;1;1;1;;;1;998
6;7;0;8;8051;;3;2;No inventariada;;14;20;1;999;;1;4;1;;;1;998
5;5;9;8;8211;;3;2;No inventariada;;14;20;2;1;;1;1;1;;;1;998
5;5;15;8;8266;;1;1;B-30;7;2;4;2;2;;1;1;1;;;999;4
6;1;8;8;8124;;1;1;C-17;10,5;3;3;2;;;1;1;1;;;999;4
6;7;2;8;8238;;1;1;C-58;12,3;2;4;2;2;;1;5;1;;;999;4
6;7;6;8;8015;;1;1;C-31;211;2;19;1;999;;1;2;1;;;999;4
6;7;13;8;0;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;999;998
6;7;15;8;8283;;1;1;C-17;50,8;3;4;1;999;;1;1;1;;;999;4
6;7;16;8;8180;;1;1;C-58;7,5;2;19;1;999;;1;1;1;;;999;4
6;7;18;8;0;;1;1;C-17;42,7;3;19;1;999;;3;1;1;;;999;4
6;7;20;8;8113;;1;1;C-55;30,8;3;19;2;;;3;1;1;;;999;4
6;7;19;8;8270;;1;1;C-31;168,9;6;3;1;999;;1;1;1;;;999;4
6;7;22;8;8213;;2;2;No inventariada;2;6;9;2;2;;3;1;1;;;999;4
6;2;15;8;8102;;3;2;No inventariada;;14;4;2;1;;1;1;1;;;17;998
3;3;20;8;8279;;2;2;BP-1503;24;14;4;1;999;;1;6;1;;;17;4
6;7;22;8;8102;;3;2;No inventariada;;14;9;1;999;;1;4;1;;;17;998
6;5;9;8;8102;;3;2;No inventariada;;14;7;2;4;;1;1;1;;;17;998
6;5;16;8;8245;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
5;5;21;8;8282;;3;2;No inventariada;;14;2;2;1;;1;4;1;;;17;998
6;5;19;8;8282;;2;2;BV-5008;3,1;14;4;1;999;;1;1;1;;;17;4
5;4;13;8;8307;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
6;5;23;8;8245;;3;2;No inventariada;;14;2;2;1;;1;4;1;;;17;998
6;7;12;8;8245;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
5;5;15;8;8015;;3;2;No inventariada;;14;9;1;999;;8;1;1;;;17;998
6;5;16;8;8015;;3;2;No inventariada;;14;4;2;2;;1;1;1;;;17;998
6;5;18;8;8169;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
2;4;18;8;8019;;3;2;No inventariada;;14;9;2;1;;1;1;1;1;;999;998
6;1;19;8;8073;;3;2;No inventariada;;14;2;2;1;;1;1;1;;;17;998
5;4;23;8;0;;1;1;BV-5301;10;6;19;1;999;;1;6;1;;;999;4
6;7;4;8;0;;1;1;BV-1245;1,4;6;19;1;999;;3;6;3;;;999;4
6;7;10;8;0;;1;1;BV-4135;4,5;6;19;1;999;;1;1;1;;;999;4
6;4;7;8;8005;;1;1;C-17;24,7;3;4;1;999;;1;1;1;;;999;4
6;7;16;8;8009;;1;1;C-60;0;2;4;2;4;;1;1;1;;;999;4
6;7;17;8;8214;;1;1;C-32;92,9;2;9;1;999;;1;1;1;;;999;4
6;1;14;8;8112;;1;1;C-37;151,8;6;19;2;;;1;1;1;;;999;4
6;1;14;8;0;;1;1;BP-2151;11,4;6;3;1;999;;3;1;4;;;999;4
6;1;16;8;8033;;1;1;C-59;10,5;6;20;1;999;;1;1;1;;;999;4
6;1;17;8;8240;;2;2;BP-2427;7,4;6;2;2;2;;1;1;1;;;999;4
6;1;18;8;0;;1;1;C-25;175,2;3;19;1;999;;1;1;1;;;999;4
6;1;18;8;0;;1;1;C-25;165,5;3;9;1;999;;3;1;4;;;999;4
6;1;8;8;8102;;3;2;No inventariada;;14;2;2;2;;1;1;1;;;17;998
5;7;18;8;8101;;3;2;No inventariada;;14;2;1;999;;3;1;1;;;1;998
6;4;23;8;8101;;3;2;No inventariada;;14;7;1;999;;1;4;1;;;17;998
6;2;8;8;8169;;3;2;No inventariada;;14;2;2;4;;1;1;1;;;17;998
6;3;21;8;8101;;3;2;No inventariada;;14;2;2;1;;1;4;1;;;17;998
6;5;11;8;8015;;3;2;No inventariada;;14;2;2;4;;1;1;1;;;17;998
6;5;9;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
5;3;14;8;8096;;3;2;No inventariada;;14;6;2;1;;1;1;1;;;17;998
5;7;0;8;8096;;3;2;No inventariada;;14;9;2;4;;1;1;1;;;17;998
5;7;12;8;8101;;3;2;No inventariada;;14;7;2;1;;1;1;1;;;17;998
3;7;12;8;8156;;3;2;No inventariada;;14;3;1;999;;1;1;1;;;17;998
5;7;12;8;8307;;3;2;No inventariada;;14;1;1;999;;8;1;1;;;17;998
6;1;16;8;8121;;2;2;N-2;647,2;14;19;1;999;;1;1;1;;;17;4
5;2;18;8;8015;;3;2;No inventariada;;14;9;2;2;;1;1;1;;;17;998
5;2;21;8;8015;;3;2;No inventariada;;14;7;1;999;;1;2;1;;;17;998
6;3;20;8;8015;;3;2;No inventariada;;14;3;2;2;;3;1;3;;;17;998
5;4;7;8;8015;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
6;6;12;8;8284;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
5;4;17;8;8305;;1;1;C-243a;9,5;6;4;2;4;;1;1;1;;;999;4
6;2;18;8;0;;1;1;BP-1103;2,2;6;9;1;999;;1;1;1;;;999;4
6;1;13;8;8238;;1;1;C-58;14;2;4;1;999;;1;1;1;;;999;4
6;2;6;8;0;;1;1;B-124;16;6;19;1;999;;3;1;3;;;999;4
6;2;7;8;8076;;1;1;C-55;8,1;6;3;1;999;;3;1;3;;;999;4
6;2;14;8;8114;;1;1;AP-7;171;2;6;1;999;;3;1;3;;;999;4
6;2;16;8;8240;;1;1;BV-2241;1,5;6;19;1;999;;3;1;4;;;999;4
6;2;18;8;8077;;1;1;B-23;1;2;9;1;999;;3;1;4;;;999;4
6;2;17;8;8113;;1;1;C-16;47,1;2;19;1;999;;3;1;3;;;999;4
6;3;0;8;8124;;1;1;AP-7;138;2;3;1;999;;3;5;3;;;999;4
6;3;1;8;8279;;1;1;C-16;21,9;2;19;2;;;3;5;3;;;999;4
6;3;4;8;8307;;1;1;C-15;2;3;6;1;999;;3;5;1;;;999;4
5;6;17;8;8030;;3;2;No inventariada;;14;6;1;999;;1;1;1;;;17;998
5;5;10;8;8180;;3;2;No inventariada;;14;7;2;1;;1;1;1;;;17;998
6;1;19;8;8245;;3;2;No inventariada;;14;4;2;1;;1;1;1;;;17;998
6;3;7;8;8102;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
6;3;15;8;8180;;3;2;No inventariada;;14;2;1;999;;1;1;1;;;17;998
6;3;20;8;8121;;3;2;No inventariada;;14;4;2;4;;1;1;1;;;17;998
6;1;12;8;8015;;3;2;No inventariada;;14;7;2;1;;1;1;1;;;17;998
4;2;15;8;8263;;2;2;BV-2005;1,3;14;2;1;999;;1;1;1;;;17;4
6;2;12;8;8121;;3;2;No inventariada;;14;2;2;1;;1;1;1;;;17;998
4;6;8;8;8266;;1;1;No inventariada;;6;8;1;999;;1;1;1;;;17;4
6;4;10;8;8169;;3;2;No inventariada;;14;9;1;999;;8;1;1;;;17;998
6;4;15;8;8015;;3;2;No inventariada;;14;9;2;2;;1;1;1;;;17;998
5;6;1;8;8266;;3;2;No inventariada;;14;2;2;4;;1;4;1;;;17;998
5;6;19;8;8266;;2;2;BV-1415;0,4;14;4;2;4;;1;1;1;;;17;4
5;6;23;8;8266;;3;2;No inventariada;;14;2;2;1;;1;4;1;;;17;998
3;6;15;8;8113;;3;2;No inventariada;;14;19;2;1;;1;1;1;;;1;998
6;2;6;8;8105;;3;2;No inventariada;;14;20;1;999;;1;1;1;;;17;998
6;6;9;8;0;;1;1;C-16;103,6;6;19;2;2;;1;1;1;;;999;4
6;3;13;8;0;;1;1;C-153;10,2;6;19;1;999;;1;1;1;;;999;4
6;5;16;8;0;;1;1;C-55;22,7;6;3;2;;;1;1;1;;;999;4
6;1;10;8;8245;;1;1;B-20;17,4;2;4;1;999;;3;1;3;;;999;4
6;2;19;8;8009;;1;1;C-60;0,5;2;4;1;999;;3;1;3;;;999;4
6;2;19;8;8291;;1;1;C-16;30,9;2;3;1;999;;3;1;3;;;999;4
6;2;19;8;8156;;1;1;C-155;6,6;6;1;1;999;;3;1;3;;;999;4
6;3;6;8;8001;;1;1;BV-1201;3,3;6;19;2;2;;3;1;1;;;999;4
6;2;13;8;8169;;1;1;B-22;7;6;4;1;999;;1;1;1;;;17;1
6;2;19;8;0;;1;1;C-15;22;6;2;2;1;;1;1;1;;;17;1
6;3;6;8;0;;1;1;BV-5225;2,3;6;1;1;999;;1;1;3;;;17;2
6;3;12;8;8252;;1;1;N-150;6,8;3;3;1;999;;1;1;1;;;999;4
6;3;17;8;8205;;1;1;AP-7;159;2;3;1;999;;1;1;1;;;999;4
6;3;18;8;8266;;1;1;BV-1415;3,5;6;2;2;;;1;1;1;;;999;4
6;3;20;8;8252;;1;1;B-30;9;2;4;1;999;;3;1;3;;;999;4
6;3;20;8;8091;;1;1;AP-7;178;2;6;1;999;;4;1;4;;;999;4
6;3;21;8;8113;;1;1;C-55;31;3;19;2;;;3;4;3;;;999;4
6;1;12;8;8301;;3;2;No inventariada;;14;2;1;999;;1;1;1;;;17;998
6;4;17;8;8301;;2;2;C-245;7,4;14;2;2;4;;1;1;1;;;17;4
6;2;18;8;8121;;3;2;No inventariada;;14;7;2;1;;1;1;1;;;17;998
6;4;14;8;8121;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
6;3;16;8;8245;;3;2;No inventariada;;14;2;2;1;;1;1;1;;;17;998
5;3;14;8;8121;;3;2;No inventariada;;14;7;1;999;;1;1;1;;;17;998
6;3;8;8;8096;;3;2;No inventariada;;14;3;1;999;;1;1;1;;;17;998
6;3;13;8;8121;;3;2;No inventariada;;14;2;2;4;;1;1;1;;;17;998
6;7;14;8;8101;;3;2;No inventariada;;14;9;1;999;;1;1;1;;;17;998
6;7;12;8;8101;;3;2;No inventariada;;14;2;2;1;;1;1;1;;;17;998
6;4;8;8;8121;;3;2;No inventariada;;14;6;2;1;;1;1;1;;;17;998
5;3;22;8;8263;;3;2;No inventariada;;14;2;1;999;;1;4;1;;;17;998
6;2;12;8;8169;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
6;2;22;8;8298;;3;2;No inventariada;;14;2;1;999;;3;4;4;;;17;998
6;3;7;8;8200;;2;2;BV-2002;6,5;14;2;1;999;;1;1;1;;;17;4
5;5;18;8;8169;;3;2;No inventariada;;14;3;1;999;;1;1;1;;;17;998
4;7;16;8;8015;;3;2;No inventariada;;14;9;1;999;;3;1;3;;;17;998
6;1;17;8;8015;;3;2;No inventariada;;14;2;2;2;;1;1;1;;;17;998
6;2;19;8;8101;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
6;2;16;8;8238;;1;1;C-1413a;15,6;6;19;1;999;;3;1;3;;;999;4
6;6;14;8;8200;;1;1;B-20;0,5;2;4;1;999;;1;1;1;;;999;4
6;2;8;8;8250;;1;1;No inventariada;2,2;6;19;1;999;;3;1;3;;;999;4
6;2;9;8;0;;1;1;C-1412a;55,9;6;2;1;999;;3;1;3;;;999;4
6;3;7;8;8194;;1;1;B-10;3,8;3;2;1;999;;3;1;3;;;999;4
6;4;8;8;8270;;3;2;No inventariada;;14;7;2;4;;1;1;1;;;999;998
6;4;7;8;8113;;1;1;C-55;27;3;4;1;999;;3;1;3;;;999;4
6;4;11;8;8054;;1;1;B-150;1,5;6;9;2;4;;1;1;1;;;999;4
6;3;16;8;8260;;1;1;B-140;5;6;2;2;4;;1;1;1;;;999;4
6;4;13;8;8194;;1;1;C-31;209,4;2;3;2;;;1;1;1;;;999;4
6;4;15;8;8205;;1;1;B-30;1;2;4;1;999;;1;1;1;;;999;4
6;4;15;8;8266;;1;1;B-30;7,9;2;4;1;999;;1;1;1;;;999;4
6;4;15;8;0;;1;1;BV-2122;4,3;6;19;1;999;;1;1;1;;;999;4
6;4;16;8;0;;3;2;No inventariada;;14;1;1;999;;1;1;1;;;999;998
6;4;18;8;8270;;1;1;C-31;176,4;6;9;2;4;;1;1;1;;;999;4
6;4;16;8;8073;;1;1;A-2;610;3;4;1;999;;1;1;1;;;999;4
6;4;19;8;8235;;1;1;C-32;117,3;2;3;1;999;;1;1;1;;;17;2
6;2;7;8;8015;;3;2;No inventariada;;14;1;2;1;;1;2;1;;;17;998
6;2;15;8;8096;;3;2;No inventariada;;14;4;2;1;;1;1;1;;;17;998
4;3;8;8;8015;;3;2;No inventariada;;14;2;2;2;;1;1;1;;;17;998
6;5;13;8;8169;;3;2;No inventariada;;14;6;1;999;;1;1;1;;;17;998
6;3;19;8;0;;1;1;A-2;564,7;3;4;1;999;;3;1;4;;;999;4
6;4;15;8;8307;;1;1;C-15;1,8;3;6;1;999;;1;1;1;;;17;3
6;5;4;8;8096;;1;1;AP-7;131,9;2;4;1;999;;1;6;1;;;999;4
6;5;8;8;8043;;1;1;C-15z;5,9;6;19;2;4;;1;1;1;;;999;4
6;5;12;8;0;;2;2;B-520;3,5;6;4;1;999;;1;1;1;;;999;4
6;5;7;8;8022;;1;1;No inventariada;76,2;6;2;1;999;;1;1;1;;;999;4
6;5;15;8;8125;;1;1;C-155;8,1;6;3;2;4;;1;1;1;;;999;4
6;5;15;8;8096;;1;1;C-17;18,6;3;4;1;999;;1;1;1;;;999;4
6;5;16;8;8208;;1;1;B-224;25;6;4;2;2;;1;1;1;;;999;4
6;5;17;8;8902;;1;1;BP-5002;10;6;2;2;2;;1;1;1;;;999;4
6;5;17;8;8125;;1;1;BV-5001;7,1;6;2;2;4;;1;1;1;;;999;4
6;4;21;8;0;;1;1;C-25;162,3;3;1;1;999;;1;1;1;;;9;2
6;5;18;8;0;;1;1;BV-4608;5,3;6;19;1;999;;1;1;1;;;999;4
6;5;20;8;8125;;1;1;C-58;4,7;2;19;1;999;;1;1;1;;;999;4
6;5;22;8;8005;;1;1;C-17;25,2;3;4;1;999;;1;6;1;;;999;4
6;5;22;8;8073;;1;1;A-2;609,5;3;2;2;4;;1;4;1;;;999;4
6;6;1;8;0;;1;1;C-61;12,5;6;19;1;999;;1;1;1;;;17;4
6;1;13;8;8003;;1;1;C-32;85,7;2;2;2;;;3;1;1;;;999;4
6;4;7;8;8019;;1;1;C-58;0,5;2;3;1;999;;1;1;1;;;999;4
6;4;8;8;8252;;2;2;N-150;8;6;3;1;999;;1;1;1;;;999;4
6;4;10;8;8300;;1;1;C-16;24,7;2;4;2;;;1;1;1;;;999;4
6;6;11;8;8029;;2;2;N-2;642;6;2;2;2;;1;1;1;;;999;4
6;6;12;8;0;;2;2;C-1411a;12,1;14;7;1;999;;1;1;1;;;999;4
6;6;3;8;8009;;1;1;C-32;99;2;19;1;999;;1;1;1;;;17;4
6;6;16;8;8054;;1;1;AP-7;167,1;2;19;1;999;;1;1;1;;;999;4
6;6;19;8;0;;1;1;No inventariada;3,5;6;3;1;999;;1;1;1;;;999;4
6;6;22;8;8187;;1;1;No inventariada;3;6;19;1;999;;1;6;1;;;999;4
6;7;1;8;8307;;1;1;C-31;149,8;6;4;2;;;1;6;1;;;999;4
6;7;3;8;8231;;1;1;C-32;26,4;2;6;2;2;;1;4;1;;;999;4
2;6;21;8;8019;;3;2;No inventariada;;14;3;2;1;;1;5;1;1;;999;998
2;2;20;8;8019;;3;2;No inventariada;;14;20;1;999;;1;5;1;1;;999;998
2;2;18;8;8019;;3;2;No inventariada;;14;2;1;999;;1;2;1;1;;999;998
3;6;18;8;8019;;3;2;No inventariada;;14;20;1;999;;1;1;1;1;;999;998
3;3;14;8;8019;;3;2;No inventariada;;14;3;1;999;;1;1;1;1;;999;998
3;4;12;8;8019;;3;2;No inventariada;;14;2;1;999;;1;1;1;1;;999;998
3;4;16;8;8019;;3;2;No inventariada;;14;20;2;1;;1;1;1;1;;999;998
2;5;14;8;8019;;3;2;No inventariada;;14;9;1;999;;1;1;1;1;;999;998
3;3;16;8;8019;;3;2;No inventariada;;14;3;1;999;;1;1;1;1;;999;998
3;3;16;8;8019;;3;2;No inventariada;;14;20;1;999;;1;1;1;1;;999;998
3;4;13;8;8019;;3;2;No inventariada;;14;3;1;999;;1;1;1;1;;999;998
3;4;12;8;8019;;3;2;No inventariada;;14;3;1;999;;1;1;1;1;;999;998
3;5;3;8;8019;;3;2;No inventariada;;14;9;2;1;;1;5;1;1;;999;998
3;5;20;8;8019;;3;2;No inventariada;;14;20;1;999;;1;5;1;1;;999;998
3;1;14;8;8019;;3;2;No inventariada;;14;2;1;999;;1;1;1;1;;999;998
5;7;22;8;8279;;3;2;No inventariada;;14;19;1;999;;1;4;1;;;1;998
6;6;5;8;8107;;3;2;No inventariada;;14;1;1;999;;3;4;4;;;17;998
6;2;20;8;8101;;3;2;No inventariada;;14;4;1;999;;1;1;1;;;17;998
6;4;20;8;8205;;3;2;No inventariada;;14;2;1;999;;1;2;1;;;1;998
6;7;2;8;8211;;3;2;No inventariada;;14;9;1;999;;1;4;1;;;1;998
5;1;18;8;8187;;3;2;No inventariada;;14;20;1;999;;1;1;1;;;17;998
6;4;12;8;8307;;3;2;No inventariada;;14;20;1;999;;1;1;1;;;17;998
5;3;18;8;8187;;3;2;No inventariada;;14;20;1;999;;1;1;1;;;17;998
6;7;2;8;0;;1;1;BP-1241;3;6;8;1;999;;1;6;1;;;999;4
6;7;9;8;8019;;1;1;C-58;0,5;2;20;1;999;;1;1;1;;;999;4
6;6;10;8;8089;;1;1;C-234;0,7;6;1;2;;;1;1;1;;;17;1
6;7;10;8;8279;;1;1;No inventariada;21,8;6;4;1;999;;1;1;1;;;999;4
6;7;11;8;0;;1;1;BV-2411;24,9;6;9;1;999;;1;1;1;;;999;4
6;7;12;8;0;;1;1;C-244;18,8;6;9;1;999;;1;1;1;;;999;4
6;7;12;8;0;;1;1;BP-5107;43,3;6;3;1;999;;1;1;1;;;999;4
6;7;14;8;0;;1;1;C-55;22,8;6;20;1;999;;1;1;1;;;17;4
